delta_key	action	change_type	base_file	base_line	base_row_key	base_delta_key	message	direction(W/R)	old_order	old_tag	old_field_offset	old_len	new_wire_order	new_tag	new_field_offset	new_len	new_gate_condition	resolution	evidence_ticket	evidence_span_start	evidence_span_end	evidence_span_sha256	evidence_file_off	source
ce43975e2c3cd9cd3cfa9711ec790c241e98470adfef34f6b50467d7d70c30ce	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	882	a46d961867a5917f1d6909fe323f90b9c0400e2ce7c3b2d699f2d39a54a48fc7	67e622a512262c06efede47655e94cc8b27afebaf164b44dda38a4b17470a045	CollectionEffectData	R	6	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NODE_BOUNDARY_EQUALITY_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A4229	IMAGE
fa4da9673b1ac3812692a721c9e1744fb0b0a3e268c9ccd0333acfae572aa3cf	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	883	1e5fef0341275ae2db669ec31df16ee0f599ad4c6a04dbb9445ab39d97bbfca9	6701a4547fd79a5c3e40634132100834e5ddc2e16e595174ffa67d21476c2056	CollectionEffectData	W	7	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NODE_BOUNDARY_EQUALITY_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A4229	IMAGE
05791474668b32b6935299fad4e55b9aa15ef519d25318020880c4db25f16563	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	1435	80d007e8f4a3220a31166dc46248d4d7112fc4b28fcde775aaade7b19ccdf71b	22b9cf3de6acd67c46fff1a39461603ff761007e13557c3c25b5a58046826357	NPCAppearAttr	R	4	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NULL_OR_UNEXPECTED_NODE_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00737FD0	0x007380CE	865dcf2144c2c8a86126bbae7e3ed3e1478a0d062194e4d1a6b5f52c2eaa2930	0x00337426	IMAGE
de07782e12e67c899b0775bb208cbfa59a32b7a1b0624099b443b6ecf702548d	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	1436	7631150fc22c1f4bebcc9d07585aa8dd51cbf0033f7fcef9fd40b32a124b6e08	3b57b7bf9727e1be8fa8f8fcd297f07c7d604b7ef3dcc90c8b70aabf9d7a416c	NPCAppearAttr	W	5	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NULL_OR_UNEXPECTED_NODE_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00737FD0	0x007380CE	865dcf2144c2c8a86126bbae7e3ed3e1478a0d062194e4d1a6b5f52c2eaa2930	0x00337426	IMAGE
61922829300666a33cbecea34870a627b0cdf01c66fc92a9095251acd075a113	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	1437	93f26cbe68566ab4d465b19037aa5043cdee5bafc2afc8e00828dd5fb865e129	afc238d397b225c395158d0ae18b376d2325b262b329aebd371ccd756f991049	NPCAppearAttr	R	5	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NULL_NODE_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00737FD0	0x007380CE	865dcf2144c2c8a86126bbae7e3ed3e1478a0d062194e4d1a6b5f52c2eaa2930	0x0033743A	IMAGE
99882f2dfc991241ebf007c57a5d84dba7add37b192d7ad330ff25c48b9ef65c	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	1438	d279f644e4ad7f2b39aa1b6facab872c03c80de5f9b4cf462df309a7789f92d0	6694af18039141d9109941ba4a72d5820315b61bf077f00b99ff8ae231ed062c	NPCAppearAttr	W	6	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NULL_NODE_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00737FD0	0x007380CE	865dcf2144c2c8a86126bbae7e3ed3e1478a0d062194e4d1a6b5f52c2eaa2930	0x0033743A	IMAGE
22bafaca37c935d369bb248eb35b1ec27a2cca9ad0789e664e4aeb268c3b9faa	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	1439	aa0aa1ba650a7a014839791cda88f8b88ace2b99e9e9818109c727d45a784c6b	bac08e08bca222f67320dc3f32dafd2ecdd8a8051137bb3cd03645e5813ac1c8	NPCAppearAttr	R	6	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NODE_BOUNDARY_EQUALITY_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00737FD0	0x007380CE	865dcf2144c2c8a86126bbae7e3ed3e1478a0d062194e4d1a6b5f52c2eaa2930	0x00337449	IMAGE
eb6e89fee6e931527149686f27090cd52d8cad2f00d81e47d29e498ee9c6bab3	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	1440	1eb872f2c7d639078526a62fccc3914ac47a5bbff8243eb64a4ad214cecb42b4	1d2b923c67409dda2a3a9c0e664bb009f9c542f88b68143d6a46eb88b39cdfa4	NPCAppearAttr	W	7	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NODE_BOUNDARY_EQUALITY_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00737FD0	0x007380CE	865dcf2144c2c8a86126bbae7e3ed3e1478a0d062194e4d1a6b5f52c2eaa2930	0x00337449	IMAGE
811dec7f55290aadab0df246fc25659bcd2425852d55a171c80234a50f673e45	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	2225	c680f9b6dfc0ab3ced5a938dcefc9454bf81a182a433302d673a9d5b665547fc	ebd15fca4cf2a8a97476b796928e6c985bcd5f7e9446def29c072fd71d59b50e	WineFormulaLearningAttr	R	4	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NULL_OR_UNEXPECTED_NODE_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A4206	IMAGE
efc099f9b0f37e637f073c173bdd059f794e2083829b39d1753bc3c72c89a8b1	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	2226	bd0931999f6ee58cae4c26e8692e0dad8dfd566fda36897fbf6b0b09a48b65a3	8f6a529bebf55e5d9232fcac72359ff2a9e046dc507923541b3d220813c73f00	WineFormulaLearningAttr	W	5	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NULL_OR_UNEXPECTED_NODE_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A4206	IMAGE
27d1deb8687b1a3be82109797d11c6ae7c606d97a997651bede1a2eb19615801	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	2227	1a328fcfe41d0cdbdbd543a418924110d8b9b35497d365b946ad4b48dcc59c1b	4ff4d6a4248610d5bef3b50f64a91769585a48266f958501316c53728364c4e4	WineFormulaLearningAttr	R	5	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NULL_NODE_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A421A	IMAGE
20ca743e7635c714d7989a1ec23a650219c7e326cfa06eaf219aa64a1b390b83	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	2228	6621483e5c1e05d5fc4e1076b980a835c5dac8916076843a4a77e4c1063db6a9	43e7949d0ab642e911824205200d3afcd35ecbb695589f2ddb5cb151131b1e5a	WineFormulaLearningAttr	W	6	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NULL_NODE_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A421A	IMAGE
5b2a1ad5065c99c3b1234ec956ba601ef3355edd828c32542544087e16c40d28	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	2229	4d7a7284879ab32828d1520e69bd117de769bab1947c2aac0e7b539208b4a19a	a636fe7327118d6c086ec2c21f0107bbc1e89032574443c953271f9383078dda	WineFormulaLearningAttr	R	6	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NODE_BOUNDARY_EQUALITY_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A4229	IMAGE
084aa8038d266be658512a37d53dd49e270c5530595f62b5d4af820b9b45f25c	REMOVE_OVERLAY_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	2230	c4fbc558515415688979b38cd11da976996b87752e5d454c999b05513f2c28a5	b28d4e5e42d81dbf18738ab0aec46463145537cb414f2bb0388a26b5807077c7	WineFormulaLearningAttr	W	7	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NODE_BOUNDARY_EQUALITY_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A4229	IMAGE
c584104f727367eed55bf1f044c684a648b4bc64b4afe8dc346a6ea291727493	REMOVE_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_SERIALIZER_FIELDS.tsv	2383	7150adef53d42146c0405ad4460b9d43785ba57ca22229d588ecdc310b9dcb49	N/A	CBuffConditionState	R	1	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NULL_OR_UNEXPECTED_NODE_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00656D50	0x00656F78	61c60d54d3f48380c611981a0e8338c7ecb01c689499498a3d7d46c0c4aec917	0x002561AE	IMAGE
4cb84e43726b143577429aeaace67b4420d6ed54033461a9821a30de6a10cc45	REMOVE_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_SERIALIZER_FIELDS.tsv	2384	eabe6f740e28860601782302f9da2097be2e4f533529cb5ae800ad974bb06a32	N/A	CBuffConditionState	W	3	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NULL_OR_UNEXPECTED_NODE_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00656D50	0x00656F78	61c60d54d3f48380c611981a0e8338c7ecb01c689499498a3d7d46c0c4aec917	0x002561AE	IMAGE
5772274c8f243abd5e5f74db0dd4ef28aa9ae2cfef070b20129f1048ab67e019	REMOVE_NONWIRE_ROW	GUARDED_ZERO_ARGUMENT_COMPILER_RUNTIME_NONWIRE	PF_SERIALIZER_FIELDS.tsv	2385	21fb23e664ce0be225b6e141aab2d82f9938d672a72dfe658009eeac4a575c93	N/A	CBuffConditionState	R	2	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	NULL_NODE_GUARD;EXACT_ZERO_ARGUMENT_DIRECT_IAT_CALL;EXECUTED_SERIALIZER_CFG;PINNED_CONTAINER_GRAPH	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00656D50	0x00656F78	61c60d54d3f48380c611981a0e8338c7ecb01c689499498a3d7d46c0c4aec917	0x002561BC	IMAGE
