delta_key	action	change_type	base_file	base_line	base_row_key	base_delta_key	message	direction(W/R)	old_order	old_tag	old_field_offset	old_len	new_wire_order	new_tag	new_field_offset	new_len	new_gate_condition	resolution	evidence_ticket	evidence_span_start	evidence_span_end	evidence_span_sha256	evidence_file_off	source
4d67b63087fbd285d49260609ebe73ddcad16a532008d2a4446c886b8b19de95	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	1304	449408ad0c1ea14ee3423dd5bc5d615cb0952ec734ce1a7b8201931d201e07a4	N/A	LSCN_Protocol	R	20	CALL_UNCLASSIFIED:0x006B3440	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x005F3E20	0x005F406D	bfdf1ada48068e9a3838b51241e164677e0142a6ce0f6d68d547299fe279e217	0x001F3375	IMAGE
fe06058fa5a6a4b9e890b1980ea33ea835f2f37296f05935ee2a9134ebf07b1b	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	1305	e210e6a7fb37f639670db8c5f441ccfb288ce88117a225756d1edf1593505437	N/A	LSCN_Protocol	R	21	CALL_UNCLASSIFIED:0x00694790	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x005F3E20	0x005F406D	bfdf1ada48068e9a3838b51241e164677e0142a6ce0f6d68d547299fe279e217	0x001F3381	IMAGE
74e0e1891903ec7d3bafcecbffe829021af468fdf37828a928a19b7688310ad9	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	1441	d9c54e10a3e3c8add56263cb8f55ef9d2504c65338ddc0c0ed2424b46d27c135	N/A	VitalProtocol	R	19	CALL_UNCLASSIFIED:0x006B3440	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x005F3E20	0x005F406D	bfdf1ada48068e9a3838b51241e164677e0142a6ce0f6d68d547299fe279e217	0x001F3375	IMAGE
be5ce22c82da69ca6625f84c10d8e8fc38dccb7e5b5f35be4c84f599e283159c	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	1442	cc15d41a5ddf687c3730f63d25156c276c3d8a28f7fc610c09e1d927e216b860	N/A	VitalProtocol	R	20	CALL_UNCLASSIFIED:0x00694790	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x005F3E20	0x005F406D	bfdf1ada48068e9a3838b51241e164677e0142a6ce0f6d68d547299fe279e217	0x001F3381	IMAGE
884984ed299821831d141377dd62df1f817358483a11f57aa9d1464199849f0d	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	1871	02cb3a85eef5e1f9560a86e5963bc4246cc67e2a56e9f48308213cada19c0b1c	N/A	PartyUpdateVital	W	51	CALL_UNCLASSIFIED:0x006B3440	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x00627730	0x00627942	dae58227a8f755839eaa6343699a7782137ea5364f089b403cf02ae63d945935	0x00226CD9	IMAGE
bbcffee806daaf4c696c95a7c12c58207458eae5e102d1a68d03ec9162d67774	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	1872	d1eea1bba86da08a7702e1e9df449469782463bf98ee91cf48b023d79893c542	N/A	PartyUpdateVital	W	52	CALL_UNCLASSIFIED:0x00694790	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x00627730	0x00627942	dae58227a8f755839eaa6343699a7782137ea5364f089b403cf02ae63d945935	0x00226CE4	IMAGE
8c1d0019a9a2df6c42c71632837de6a6a1e7992434ffd3e055950f14f8493332	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	1930	167a18b6aa3a8e992676312ac9a3101d51e4795b82215c926167b7161769ec4b	N/A	PartyUpdateVital	R	54	CALL_UNCLASSIFIED:0x006B3440	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x00627730	0x00627942	dae58227a8f755839eaa6343699a7782137ea5364f089b403cf02ae63d945935	0x00226CD9	IMAGE
e6f87b497fbbd08a2b516e2246750d2e6035ca1ecd2e8398b9036891f6cf07ba	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	1931	c01f961c332dd1108b84af7bb9ab65ade7a7cde4d7873b3c3aa083132c73f132	N/A	PartyUpdateVital	R	55	CALL_UNCLASSIFIED:0x00694790	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x00627730	0x00627942	dae58227a8f755839eaa6343699a7782137ea5364f089b403cf02ae63d945935	0x00226CE4	IMAGE
cc66c28c66ffb29c91c6f80a03f30189ed3588266ec74f197afe74cd3f4536a1	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	4197	9be9ea3beb0f04a1901956a1f61288ca9c243bf546002e5bf2ac98a752398731	N/A	PlayerSearchVitalRes	W	21	CALL_UNCLASSIFIED:0x006B3440	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x00694820	0x006949C3	e26789d1ea041e2321860520737dcd564aa2b4eb82b6fac2bfa25837b54d54df	0x00293D6A	IMAGE
05f990875b8cbd37e4dc4c872480dc376b8d1c3be2a45cbb156f084d70ac9594	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	4198	1c4f4935e1a5dcddbb91d6c67dc2a6db8264feea26aae078bbaa6363c8fbb70c	N/A	PlayerSearchVitalRes	W	22	CALL_UNCLASSIFIED:0x00694790	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x00694820	0x006949C3	e26789d1ea041e2321860520737dcd564aa2b4eb82b6fac2bfa25837b54d54df	0x00293D75	IMAGE
ef0928277b630766202e9699d701eb837608ff9da34fca00b9fb3fb1ce02a8ca	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	4226	085c2e6f231b2b64817517179e6b21e07d22582daf2774f8742ea11861fca60f	N/A	PlayerSearchVitalRes	R	24	CALL_UNCLASSIFIED:0x006B3440	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x00694820	0x006949C3	e26789d1ea041e2321860520737dcd564aa2b4eb82b6fac2bfa25837b54d54df	0x00293D6A	IMAGE
d23a29cb19d84d0c444c85840d6cbda41e476cb64dd68a718a6ae5955bba863e	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	4227	d754e689f04f5390f823f7c3282c6ed26bae04c9bf965a7ee38181c35be82088	N/A	PlayerSearchVitalRes	R	25	CALL_UNCLASSIFIED:0x00694790	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x00694820	0x006949C3	e26789d1ea041e2321860520737dcd564aa2b4eb82b6fac2bfa25837b54d54df	0x00293D75	IMAGE
77d3d8579c5c11cfe98c3feaf00858173d987b7149dfccb2924068614a00fc19	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	4753	3c8283e28baad983d2f42ac3fd5aa8bf11d244e9eced7e4584a2c821f69bf9f4	N/A	ItemMallPersonalGiftVital	W	13	CALL_UNCLASSIFIED:0x006B3440	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x006B2230	0x006B23A6	1d05f5d3dd6dbf2e6a86eaebefaba5313146d83ce7d678e29ca7c4fc0fcad6b3	0x002B1759	IMAGE
636599977cf4f4ade7da802cbbf61122aad8cee9a43adcfb902c901c67f42944	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	4754	0e637db57d68e01f73fef279230f324ec88cda93a94b91647cb362b674d770eb	N/A	ItemMallPersonalGiftVital	W	14	CALL_UNCLASSIFIED:0x00694790	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x006B2230	0x006B23A6	1d05f5d3dd6dbf2e6a86eaebefaba5313146d83ce7d678e29ca7c4fc0fcad6b3	0x002B1764	IMAGE
d9dfa2e787ad58298bd77c3cbce140d0fa42bad387e085c3e701a7da3d3c11f1	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	4774	633acb32dc1e89d07a795f8c11d83574720ecb8d2b06bd887f7614926bd9ba00	N/A	ItemMallPersonalGiftVital	R	16	CALL_UNCLASSIFIED:0x006B3440	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x006B2230	0x006B23A6	1d05f5d3dd6dbf2e6a86eaebefaba5313146d83ce7d678e29ca7c4fc0fcad6b3	0x002B1759	IMAGE
d102b37c4bf275dcb05282d71c594d50361cbcc3d03a45ebe0f7abad65c17183	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	4775	3c394bd30fc5ddb4e2f509d49d41b50bdb348b83d6b263cc7d7972269ac2f5a7	N/A	ItemMallPersonalGiftVital	R	17	CALL_UNCLASSIFIED:0x00694790	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x006B2230	0x006B23A6	1d05f5d3dd6dbf2e6a86eaebefaba5313146d83ce7d678e29ca7c4fc0fcad6b3	0x002B1764	IMAGE
42905f2f6433158a9a3489dbe9ca2e97d0351a3cc3188fd16a5356af4bc84f62	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	5385	59e520f9b9b0a2ecb1db1398b0c1edc841517776171b85fd05c57ad6e6f35c7a	N/A	Express_InitalizeActorExpressVital	R	18	CALL_UNCLASSIFIED:0x006B3440	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x006E8150	0x006E82E4	1954451838b7b206d97e228357393475609a4074d88411cf83410de43e8a033d	0x002E7691	IMAGE
2e0e2e2b308d467abe80956f997ebd8f19df0cfe2840e332416839acc6cfcf83	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	5386	4368396f39b0269434e312259a65d99ed7273eb24afdfad9384544108ddcf818	N/A	Express_InitalizeActorExpressVital	W	18	CALL_UNCLASSIFIED:0x006B3440	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x006E8150	0x006E82E4	1954451838b7b206d97e228357393475609a4074d88411cf83410de43e8a033d	0x002E7691	IMAGE
8fa8b7210afbf430769604929ab94594ce2975a2fa5798ede4da050d81956c5c	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	5387	0bddbc9a3376a69711e65d6c042f2c706b2223a01bc66f2a8c68702030086c58	N/A	Express_InitalizeActorExpressVital	R	19	CALL_UNCLASSIFIED:0x00694790	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x006E8150	0x006E82E4	1954451838b7b206d97e228357393475609a4074d88411cf83410de43e8a033d	0x002E769C	IMAGE
01bfb8f87150ee074abf77429df58ef0da8ad3bf2f2a06718a3349f96e6c6cb7	REMOVE_NONWIRE_ROW	NONWIRE_LIST_NODE_AND_SIZE_LIFECYCLE_AFTER_STREAM_READ	PF_SERIALIZER_FIELDS.tsv	5388	30cefa42f909d3b9f7ca9aa62e5c886ec6f35309cb6b9379a428fae7dab84f5f	N/A	Express_InitalizeActorExpressVital	W	19	CALL_UNCLASSIFIED:0x00694790	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_12_BYTE_LIST_NODE_AND_SIZE_INCREMENT;NO_STREAM_FORMAL;ZERO_MODE_READ_BRANCH_ONLY	STATIC-TARGETS-694790-6B3440	0x006E8150	0x006E82E4	1954451838b7b206d97e228357393475609a4074d88411cf83410de43e8a033d	0x002E769C	IMAGE
