delta_key	action	change_type	base_file	base_line	base_row_key	base_delta_key	message	direction(W/R)	old_order	old_tag	old_field_offset	old_len	new_wire_order	new_tag	new_field_offset	new_len	new_gate_condition	resolution	evidence_ticket	evidence_span_start	evidence_span_end	evidence_span_sha256	evidence_file_off	source
b3bad6de20da0ab7b6e62790d79386b877221b8d1778f3b0e91f3775cdbd782a	REMOVE_OVERLAY_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	1446	e3d52c52b5fe79bcd16b245630729191e5326810bc17e46d377bf33512e7ea17	49338acca8ed937914ee99fd3e8f409a7b3fad072590d7f0007af0969a6cafa0	NPCAppearAttr	R	10	CALL_UNCLASSIFIED:0x006FDB40	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00737FD0	0x007380CE	865dcf2144c2c8a86126bbae7e3ed3e1478a0d062194e4d1a6b5f52c2eaa2930	0x003374B7	IMAGE
a19e09069716ff2ab23036dfc176f5288384b4370d268c003b151d6e9be1041b	REMOVE_OVERLAY_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	1447	d026f8506647e8a35720bd7e2e63d7b43ca5b9a0887306b2ec913e07d0094675	a36de5f857bd33476f375002b42abf75eba426a3a8cf552d80e536865f596fec	NPCAppearAttr	W	10	CALL_UNCLASSIFIED:0x006FDB40	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00737FD0	0x007380CE	865dcf2144c2c8a86126bbae7e3ed3e1478a0d062194e4d1a6b5f52c2eaa2930	0x003374B7	IMAGE
ee26ce7726406178a8d03e7f62b35b7ccde8962eadf8940d2dfe474ea7e0d47e	REMOVE_OVERLAY_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	2232	c7d30b88300a5a7d797b5ca13fbc65d012524789b0be09282aa016bf41521038	45524e7963127776d7a33acac15046a1f01b7a0392ab836a21a0fa28d90039cf	WineFormulaLearningAttr	R	7	CALL_UNCLASSIFIED:0x006564E0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A4246	IMAGE
ea0962fc5f6bc908673634d6352940d55dc70868b4de5f5a8c1a1b348be5fe21	REMOVE_OVERLAY_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	2233	d9fe233d1e2e300eb451bc96477e478f2b13b78707fc1fb0561356c9b3de3c75	ba5ba99a7f50341d2ccdfce090f26b271f23d9cd44d1831ed9d5c5f007375a44	WineFormulaLearningAttr	W	9	CALL_UNCLASSIFIED:0x006564E0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A4246	IMAGE
a55738bafcf47074ca88d672b6e9f26da186b38a68a96e2cd9d615b352c4040a	REMOVE_OVERLAY_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	2236	a085609e5e01408678211692dffc5236d55abc50041dba35bd43ac3fc4f04488	8df8ce2d7ebd297e39cbfe08f7767105ccecabdbdaec676f0c9b5b180ea7040e	WineFormulaLearningAttr	R	10	CALL_UNCLASSIFIED:0x00656C50	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A4291	IMAGE
e3fffe8978aac117c8881e6f0cdbf0866e6540810799c94b9bd6a10a94b0d0ef	REMOVE_OVERLAY_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	2237	61d4ff7799ae42746004fa1aef55eef04794f24430bac6d6eb3ccb17a8aae259	9ccd5676304f5f8bf312621c8bddb72cdd36893c2dcd282c841a70a5415279bc	WineFormulaLearningAttr	W	10	CALL_UNCLASSIFIED:0x00656C50	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A4DB0	0x006A4EA8	cc2032c193ffecffb950bc809b7106f78bdfa4d2824614cc58d86e380ef70fb5	0x002A4291	IMAGE
de3a1a688fdd795d94c1e72e514e34d9bde8e500d998fa6aed42850ae2180386	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	2390	5faf99da6aa549288a7a17ad39421d403ce7ca91d46af7fac9a2d53f746e58a3	N/A	CBuffConditionState	R	4	CALL_UNCLASSIFIED:0x006564E0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00656D50	0x00656F78	61c60d54d3f48380c611981a0e8338c7ecb01c689499498a3d7d46c0c4aec917	0x002561E2	IMAGE
43ef517d1e5f9f431b548d61383f117d4aae75a0bdd99b9eab8256577319159f	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	2391	cda28d5afb666871083723cbc58de264f2290fbf50e75329bde637428a723959	N/A	CBuffConditionState	W	7	CALL_UNCLASSIFIED:0x006564E0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00656D50	0x00656F78	61c60d54d3f48380c611981a0e8338c7ecb01c689499498a3d7d46c0c4aec917	0x002561E2	IMAGE
69960526de4f5ceacbaaba4a5a28437703ba4dd351df556f16d3ffd57fb1c97c	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	2400	155d0ca36bf6e26f4e28df41b7fe9b11187629b3ed3798cf7ce8c0f16afa3019	N/A	CBuffConditionState	R	8	CALL_UNCLASSIFIED:0x006564E0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00656D50	0x00656F78	61c60d54d3f48380c611981a0e8338c7ecb01c689499498a3d7d46c0c4aec917	0x00256266	IMAGE
d1abaaf30374b06b1bcf42f3bbc73770a2ff7528e196f1355725a5e0b23fb1ac	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	2401	27244b911b51936350a40e9b78039cca7c9ea981b310c74bfd0d3570d77b117b	N/A	CBuffConditionState	W	13	CALL_UNCLASSIFIED:0x006564E0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00656D50	0x00656F78	61c60d54d3f48380c611981a0e8338c7ecb01c689499498a3d7d46c0c4aec917	0x00256266	IMAGE
f78a92646007a05b2ae9c615d540201e3a197d812fa00be94630ebd8bdc6abc4	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	2409	56f698daf48d1b88faf383cac90443fa9885ad0ffbd1f0dc2c97e97b3f5e490f	N/A	CBuffConditionState	R	14	CALL_UNCLASSIFIED:0x00656C50	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00656D50	0x00656F78	61c60d54d3f48380c611981a0e8338c7ecb01c689499498a3d7d46c0c4aec917	0x0025630D	IMAGE
5232498fdd77cfc1c2e3fc03fc313dc7058f75ea00304c4b01df82bc3ff2670f	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	2410	66e3e13076176eda453039bc41c981e2724f31f5b64924fbb581d58bba21a095	N/A	CBuffConditionState	W	16	CALL_UNCLASSIFIED:0x00656C50	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00656D50	0x00656F78	61c60d54d3f48380c611981a0e8338c7ecb01c689499498a3d7d46c0c4aec917	0x0025630D	IMAGE
4ec0cf28a4a9e4185b8585073f3f412300fe214dfca70987b370cd32310d4e02	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	2413	0ad9c68839d55ff0a6113fd2080ead101ad125096184a76eff0c723db6277784	N/A	CBuffConditionState	R	17	CALL_UNCLASSIFIED:0x00656C50	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00656D50	0x00656F78	61c60d54d3f48380c611981a0e8338c7ecb01c689499498a3d7d46c0c4aec917	0x0025635C	IMAGE
4420b7758efbc39c5151c15196de4c4152b68ce8558eb888841fe53fa3767aa0	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	2414	7ae5dd1c82e1e772e35a45cf7b1206ced3faaefd0ab933be5f8e116ffb2f3e31	N/A	CBuffConditionState	W	17	CALL_UNCLASSIFIED:0x00656C50	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x00656D50	0x00656F78	61c60d54d3f48380c611981a0e8338c7ecb01c689499498a3d7d46c0c4aec917	0x0025635C	IMAGE
6a64e472f98fbef0bff3885960b530ea32baedc550109a12410e8f54f9de7c04	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4571	c59ba843b3e9001570cd37b9b76cf6ff790bae97b9210ffbfff1c375487b9d91	N/A	Winemaking_UpdateLearnedFormulaVital	R	4	CALL_UNCLASSIFIED:0x006564E0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A75A0	0x006A7693	8b8ebeaa44a48eb1ca94ee43673e1549db2ee126f2ab537ed403a44c0fc9f525	0x002A6A26	IMAGE
c38ca9e2f31a37149538699ade2297bd4ac0ab76a5b254075d1cdea6de397509	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4572	64a7e290cfc6d67c6c80c198dbc964a5744af1f7ef91ec27ab483b47ea53c47f	N/A	Winemaking_UpdateLearnedFormulaVital	W	6	CALL_UNCLASSIFIED:0x006564E0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A75A0	0x006A7693	8b8ebeaa44a48eb1ca94ee43673e1549db2ee126f2ab537ed403a44c0fc9f525	0x002A6A26	IMAGE
7ef079688444cd35af490aa699c7c23e2c5e04a84a657f9aba3b0f44ae50c34d	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4575	7ae2542eee0b8c0c3e944efed60a657a54d188b8dce3290890f61da00724e1bc	N/A	Winemaking_UpdateLearnedFormulaVital	R	7	CALL_UNCLASSIFIED:0x00656C50	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A75A0	0x006A7693	8b8ebeaa44a48eb1ca94ee43673e1549db2ee126f2ab537ed403a44c0fc9f525	0x002A6A7C	IMAGE
8a798be4717d31ae5198828a43c61a25243d8e9ee8aaf491e24e6fa27235b05d	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4576	11a57a86833c7f07752dff33ba9e1072079541f8108621fce2d778215002ab38	N/A	Winemaking_UpdateLearnedFormulaVital	W	7	CALL_UNCLASSIFIED:0x00656C50	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A75A0	0x006A7693	8b8ebeaa44a48eb1ca94ee43673e1549db2ee126f2ab537ed403a44c0fc9f525	0x002A6A7C	IMAGE
489130fe145eea4a5f0db9f50227b654e86d41f2f65b401985eecf5663e7319b	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	5301	d61760f789563042e0f3bbaac3807ef177af9c087a184c14344de36f241cbe1e	N/A	CollectionObj_UpdateCollectEffectVital	R	4	CALL_UNCLASSIFIED:0x006564E0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A75A0	0x006A7693	8b8ebeaa44a48eb1ca94ee43673e1549db2ee126f2ab537ed403a44c0fc9f525	0x002A6A26	IMAGE
d04d8ccc0c228e71ed794fe5d7237f6bc2439dfe217cde7d389a529518962bea	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	5302	77f4e1b5e56e092da5cdd57c8589a527b8fbdd11f456f28c5a1acc1ee5c9f304	N/A	CollectionObj_UpdateCollectEffectVital	W	6	CALL_UNCLASSIFIED:0x006564E0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A75A0	0x006A7693	8b8ebeaa44a48eb1ca94ee43673e1549db2ee126f2ab537ed403a44c0fc9f525	0x002A6A26	IMAGE
51f465a1015203a5180ab4c81b5bb3a7c105f65dc4e7e104651b9078b99abad9	REMOVE_NONWIRE_ROW	FIXED_CONTAINER_HELPER_GRAPH_NONWIRE	PF_SERIALIZER_FIELDS.tsv	5305	3d92abf50739db523d3f124eb716ccf7d5ed97b25d07efd867c1af942eb999bc	N/A	CollectionObj_UpdateCollectEffectVital	R	7	CALL_UNCLASSIFIED:0x00656C50	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	EXECUTED_CFG_REACHING_DEFINITION;STACK_LOCAL_OR_THIS_DERIVED_DISJOINT_FROM_STREAM_FORMAL	STATIC-GUARDED-CONTAINER-6564-6FDB	0x006A75A0	0x006A7693	8b8ebeaa44a48eb1ca94ee43673e1549db2ee126f2ab537ed403a44c0fc9f525	0x002A6A7C	IMAGE
