delta_key	action	change_type	base_file	base_line	base_row_key	base_delta_key	message	direction(W/R)	old_order	old_tag	old_field_offset	old_len	new_wire_order	new_tag	new_field_offset	new_len	new_gate_condition	resolution	evidence_ticket	evidence_span_start	evidence_span_end	evidence_span_sha256	evidence_file_off	source
2a73d7066c4b2fdd3dccb979b727589ab51e247994241d03ea778dac743ca935	REMOVE_NONWIRE_ROW	V5_GUARDED_INVALID_PARAMETER_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4671	8288ee585f0ccc83cad46f68c9b4f4d8e0ffb76b529da350c59397b1ff713851	N/A	ItemMallUpdatePersonalDataVital	R	2	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	PROVEN_NONWIRE;NULL_OR_UNEXPECTED_NODE_GUARD;EXACT_DIRECT_IAT_CALL;ZERO_ARGUMENT_STACK_NEUTRAL;EXECUTED_W_ONLY_CFG;SINGLETON_THIS_AND_STREAM_DEFINITIONS;NO_STREAM_ALIAS;PINNED_HELPER_BOUNDARIES	STATIC-V5-INVALID-PARAMETER-SERVER-ITEMMALL	0x006B0D20	0x006B0FBC	142b0ecac21efcf62367aec12d0dfab558c0bdd66428b8f2922a6b89367cd664	0x002B01E2	IMAGE
71b951e7bd5196e6271871e4125fd0579c04c4c684f7a02968727586b6ec7ddf	REMOVE_NONWIRE_ROW	V5_GUARDED_INVALID_PARAMETER_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4672	86c0843a7bcdc0147f0bb5a1f22048ed2ea2e2e3dd98ef0acf78313d17acd2f7	N/A	ItemMallUpdatePersonalDataVital	W	8	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	PROVEN_NONWIRE;NULL_OR_UNEXPECTED_NODE_GUARD;EXACT_DIRECT_IAT_CALL;ZERO_ARGUMENT_STACK_NEUTRAL;EXECUTED_W_ONLY_CFG;SINGLETON_THIS_AND_STREAM_DEFINITIONS;NO_STREAM_ALIAS;PINNED_HELPER_BOUNDARIES	STATIC-V5-INVALID-PARAMETER-SERVER-ITEMMALL	0x006B0D20	0x006B0FBC	142b0ecac21efcf62367aec12d0dfab558c0bdd66428b8f2922a6b89367cd664	0x002B01E2	IMAGE
33d6f9e545ac838171eb6daf9587432636b2a6a2cd7ebb506d208ee1d5e10268	REMOVE_NONWIRE_ROW	V5_GUARDED_INVALID_PARAMETER_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4673	3b5368e926d8d0d655833df15b3d5eef5814abea299de0467cdbfb3671e340b6	N/A	ItemMallUpdatePersonalDataVital	R	3	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	PROVEN_NONWIRE;NULL_NODE_GUARD;EXACT_DIRECT_IAT_CALL;ZERO_ARGUMENT_STACK_NEUTRAL;EXECUTED_W_ONLY_CFG;SINGLETON_THIS_AND_STREAM_DEFINITIONS;NO_STREAM_ALIAS;PINNED_HELPER_BOUNDARIES	STATIC-V5-INVALID-PARAMETER-SERVER-ITEMMALL	0x006B0D20	0x006B0FBC	142b0ecac21efcf62367aec12d0dfab558c0bdd66428b8f2922a6b89367cd664	0x002B01F6	IMAGE
b95b3cafeca1b0ecee9f138d4b1433df3f90f4d2e9e3ca002bb96b187ca7a644	REMOVE_NONWIRE_ROW	V5_GUARDED_INVALID_PARAMETER_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4674	4d8dfa4b972a903ce4abd91aa8ed4b025de64444b0ec3ccd7bb0f562eb6a23e7	N/A	ItemMallUpdatePersonalDataVital	W	9	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	PROVEN_NONWIRE;NULL_NODE_GUARD;EXACT_DIRECT_IAT_CALL;ZERO_ARGUMENT_STACK_NEUTRAL;EXECUTED_W_ONLY_CFG;SINGLETON_THIS_AND_STREAM_DEFINITIONS;NO_STREAM_ALIAS;PINNED_HELPER_BOUNDARIES	STATIC-V5-INVALID-PARAMETER-SERVER-ITEMMALL	0x006B0D20	0x006B0FBC	142b0ecac21efcf62367aec12d0dfab558c0bdd66428b8f2922a6b89367cd664	0x002B01F6	IMAGE
551a09b6279c6c9b7af7b374b90fdbede5d833cab08c935d52c3d4e4a966efd2	REMOVE_NONWIRE_ROW	V5_GUARDED_INVALID_PARAMETER_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4675	1a1ed91687b676612e6b353310fcfff8fdd3ebdb5af49ef63addf81f5218e2c6	N/A	ItemMallUpdatePersonalDataVital	R	4	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	PROVEN_NONWIRE;NODE_BOUNDARY_EQUALITY_GUARD;EXACT_DIRECT_IAT_CALL;ZERO_ARGUMENT_STACK_NEUTRAL;EXECUTED_W_ONLY_CFG;SINGLETON_THIS_AND_STREAM_DEFINITIONS;NO_STREAM_ALIAS;PINNED_HELPER_BOUNDARIES	STATIC-V5-INVALID-PARAMETER-SERVER-ITEMMALL	0x006B0D20	0x006B0FBC	142b0ecac21efcf62367aec12d0dfab558c0bdd66428b8f2922a6b89367cd664	0x002B0203	IMAGE
45198bf0282053cab76ae693701f61fc8168fb4da734eb0ae9576c1cc0da93fd	REMOVE_NONWIRE_ROW	V5_GUARDED_INVALID_PARAMETER_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4676	20e41a1f38f0123dd1899237bf49a85c8622245b32d55624e4dd10c626fcf419	N/A	ItemMallUpdatePersonalDataVital	W	10	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	PROVEN_NONWIRE;NODE_BOUNDARY_EQUALITY_GUARD;EXACT_DIRECT_IAT_CALL;ZERO_ARGUMENT_STACK_NEUTRAL;EXECUTED_W_ONLY_CFG;SINGLETON_THIS_AND_STREAM_DEFINITIONS;NO_STREAM_ALIAS;PINNED_HELPER_BOUNDARIES	STATIC-V5-INVALID-PARAMETER-SERVER-ITEMMALL	0x006B0D20	0x006B0FBC	142b0ecac21efcf62367aec12d0dfab558c0bdd66428b8f2922a6b89367cd664	0x002B0203	IMAGE
55171d551621d5ca512680f177cfc79d058b9e4d722c648b21b4e44a2df5c4f7	REMOVE_NONWIRE_ROW	V5_GUARDED_INVALID_PARAMETER_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4678	23438aea223bff7a6236e585fb254b14209d02f2c7a54a6a722c9db1d2aef5f0	N/A	ItemMallUpdatePersonalDataVital	R	5	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	PROVEN_NONWIRE;NULL_NODE_GUARD;EXACT_DIRECT_IAT_CALL;ZERO_ARGUMENT_STACK_NEUTRAL;EXECUTED_W_ONLY_CFG;SINGLETON_THIS_AND_STREAM_DEFINITIONS;NO_STREAM_ALIAS;PINNED_HELPER_BOUNDARIES	STATIC-V5-INVALID-PARAMETER-SERVER-ITEMMALL	0x006B0D20	0x006B0FBC	142b0ecac21efcf62367aec12d0dfab558c0bdd66428b8f2922a6b89367cd664	0x002B021C	IMAGE
3f495bab48b5b607bb2a9a4928030f0bed44dc98b7588175d2941bbc9b7398f0	REMOVE_NONWIRE_ROW	V5_GUARDED_INVALID_PARAMETER_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4679	9ee40578c4088d943109ec27d22d04474056b4a374270182746f0027d350bfe5	N/A	ItemMallUpdatePersonalDataVital	W	12	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	PROVEN_NONWIRE;NULL_NODE_GUARD;EXACT_DIRECT_IAT_CALL;ZERO_ARGUMENT_STACK_NEUTRAL;EXECUTED_W_ONLY_CFG;SINGLETON_THIS_AND_STREAM_DEFINITIONS;NO_STREAM_ALIAS;PINNED_HELPER_BOUNDARIES	STATIC-V5-INVALID-PARAMETER-SERVER-ITEMMALL	0x006B0D20	0x006B0FBC	142b0ecac21efcf62367aec12d0dfab558c0bdd66428b8f2922a6b89367cd664	0x002B021C	IMAGE
96c3791533d8552a432c70ece1f4b636089b7f19e85494921f4cef1a16656664	REMOVE_NONWIRE_ROW	V5_GUARDED_INVALID_PARAMETER_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4680	9ce95f0024e4aa9c4ebde9ec7fc1180b75903faa80aa52e67aba101a0634ac1e	N/A	ItemMallUpdatePersonalDataVital	R	6	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	PROVEN_NONWIRE;NODE_BOUNDARY_EQUALITY_GUARD;EXACT_DIRECT_IAT_CALL;ZERO_ARGUMENT_STACK_NEUTRAL;EXECUTED_W_ONLY_CFG;SINGLETON_THIS_AND_STREAM_DEFINITIONS;NO_STREAM_ALIAS;PINNED_HELPER_BOUNDARIES	STATIC-V5-INVALID-PARAMETER-SERVER-ITEMMALL	0x006B0D20	0x006B0FBC	142b0ecac21efcf62367aec12d0dfab558c0bdd66428b8f2922a6b89367cd664	0x002B0227	IMAGE
0b7dadf6e2cafcfccb7fc8c8229487bd79601c987ffe5d687c45f1a4d5d1dbb9	REMOVE_NONWIRE_ROW	V5_GUARDED_INVALID_PARAMETER_NONWIRE	PF_SERIALIZER_FIELDS.tsv	4681	6bb7967499a0ecda78964d6f7669dc4f5cd3a3391d7469af857f4af058e61fff	N/A	ItemMallUpdatePersonalDataVital	W	13	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	PROVEN_NONWIRE;NODE_BOUNDARY_EQUALITY_GUARD;EXACT_DIRECT_IAT_CALL;ZERO_ARGUMENT_STACK_NEUTRAL;EXECUTED_W_ONLY_CFG;SINGLETON_THIS_AND_STREAM_DEFINITIONS;NO_STREAM_ALIAS;PINNED_HELPER_BOUNDARIES	STATIC-V5-INVALID-PARAMETER-SERVER-ITEMMALL	0x006B0D20	0x006B0FBC	142b0ecac21efcf62367aec12d0dfab558c0bdd66428b8f2922a6b89367cd664	0x002B0227	IMAGE
