delta_key	action	change_type	base_file	base_line	base_row_key	message	direction(W/R)	old_order	old_tag	old_field_offset	old_len	new_wire_order	new_tag	new_field_offset	new_len	new_gate_condition	resolution	evidence_ticket	evidence_span_start	evidence_span_end	evidence_span_sha256	evidence_file_off	source
390e99687a3f56b444f6701570e4b709eae5d06a233a15f310bf8fadbe515638	REMOVE_NONWIRE_ROW	DIRECTION_CROSS_PRODUCT_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2057	00d9c37b3a992b3602c4623274ed5f5b20cab5bf88c3913ec804c2c0098f6dd2	Community_AddFriendVital	R	3	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x48))+0x14))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	N/A	N/A	N/A	N/A	N/A	WRITER_SITE_NOT_READER	POOL_638690	0x006448A0	0x0064498F	645560a112bc5938b11bea612cf90299958cc15b57fe1adb30fffddfde8231cf	0x00243D1C	IMAGE
ab1f39a0d0d71abd2292124c3b84e45e444a6add7785a6f157d17f207032f052	CHANGED	RESOLVE_FIXED_VTABLE_SUBCALL	PF_SERIALIZER_FIELDS.tsv	2058	25f4bd755463d69ea99a9a17b39371533e78b15d1a1ccf7e81694b4cea5405ea	Community_AddFriendVital	W	5	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x48))+0x14))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	5	SUBCALL:0x00637FC0	DEREF(+0x48)	N/A	+0x48!=NULL	WRITER_MEMBER_FIXED_POOL_SUBCALL	POOL_638690	0x006448A0	0x0064498F	645560a112bc5938b11bea612cf90299958cc15b57fe1adb30fffddfde8231cf	0x00243D1C	IMAGE
8c7586d06147b694a13648cd449fe58d4a87586c499af2817b9d51e61661f14a	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2061	6b4e46f74953e6d1415475a8f2cd22451fefb3fa3a32a921a42cbacb9eadf646	Community_AddFriendVital	R	6	CALL_UNCLASSIFIED:0x00638690	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_NO_STREAM_ALIAS	POOL_638690	0x006448A0	0x0064498F	645560a112bc5938b11bea612cf90299958cc15b57fe1adb30fffddfde8231cf	0x00243D51	IMAGE
6b98e87d19b274861ef769b86e9d24e1e9ae08200df0da156d1dc5660b01f31e	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2062	1a88bfe4f172e60e4a99ad4fa820768c1d0661be3f30b2c29cd9d81e2473f957	Community_AddFriendVital	W	6	CALL_UNCLASSIFIED:0x00638690	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_NO_STREAM_ALIAS	POOL_638690	0x006448A0	0x0064498F	645560a112bc5938b11bea612cf90299958cc15b57fe1adb30fffddfde8231cf	0x00243D51	IMAGE
a0868e96ca2eb0da8b53a3f856071a8e891e61270a2e17e58c1c4ff7cb6d66e7	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2063	4341709dc97df955cc79cf14eafab1b9474002de090d3414e7975e525874f8a2	Community_AddFriendVital	R	7	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_POOL_DESTRUCTOR_FULL_CFG_NONWIRE	POOL_638690	0x006448A0	0x0064498F	645560a112bc5938b11bea612cf90299958cc15b57fe1adb30fffddfde8231cf	0x00243D63	IMAGE
8aae43f225cf41b6a3b179b5bdcd712b5e282936e38a39cea633ed2ebc2b35db	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2064	1d6cb5a3fd2af2df36bfdd5be47809bdce9780701d41309c8ac458fdc116aae0	Community_AddFriendVital	W	7	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_POOL_DESTRUCTOR_FULL_CFG_NONWIRE	POOL_638690	0x006448A0	0x0064498F	645560a112bc5938b11bea612cf90299958cc15b57fe1adb30fffddfde8231cf	0x00243D63	IMAGE
88ac7a92996cf2ae418259d28e952151ab91548bac91aa27d1f3e68966f08f0b	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2065	60f6cf22f45aa7a4ea3e882eb8994c160b786ed41f5aa90b5574bcd84ca7c1b3	Community_AddFriendVital	R	8	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_NEW_OBJECT_REFCOUNT_INCREMENT_NONWIRE	POOL_638690	0x006448A0	0x0064498F	645560a112bc5938b11bea612cf90299958cc15b57fe1adb30fffddfde8231cf	0x00243D71	IMAGE
4a01f83f1f1979560ffd415b6259f5e62b97c2597ff25d0fa4604f8ec41ae860	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2066	e666bd239e9f493c022299a5f0488dfb84a6061c9d6ccd1e34cd72bec75746ce	Community_AddFriendVital	W	8	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_NEW_OBJECT_REFCOUNT_INCREMENT_NONWIRE	POOL_638690	0x006448A0	0x0064498F	645560a112bc5938b11bea612cf90299958cc15b57fe1adb30fffddfde8231cf	0x00243D71	IMAGE
0dad3941e96046edd1a8e2d1ea8da02c8ecfc9e9c4c90a4e74f41250304c8e16	CHANGED	RESOLVE_FIXED_VTABLE_SUBCALL	PF_SERIALIZER_FIELDS.tsv	2067	2aa18dbe563d6a23934cabea37928dca531e69fcf0a8d3b53297bac971ce781e	Community_AddFriendVital	R	9	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x48))+0x14))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	9	SUBCALL:0x00637FC0	DEREF(+0x48)	N/A	DECODED_PRESENCE_FLAG!=0	READER_HELPER_RESULT_FIXED_POOL_SUBCALL	POOL_638690	0x006448A0	0x0064498F	645560a112bc5938b11bea612cf90299958cc15b57fe1adb30fffddfde8231cf	0x00243D87	IMAGE
85930f2662d01faf63f1beff88dd679100fd3575a0bedb7d6c4f664388de00ad	REMOVE_NONWIRE_ROW	DIRECTION_CROSS_PRODUCT_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2068	1394db0781375e0e3c5881297fa0b38d120c2b3a02c1614ab06173ab731dca0c	Community_AddFriendVital	W	9	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x48))+0x14))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	N/A	N/A	N/A	N/A	N/A	READER_SITE_NOT_WRITER	POOL_638690	0x006448A0	0x0064498F	645560a112bc5938b11bea612cf90299958cc15b57fe1adb30fffddfde8231cf	0x00243D87	IMAGE
9151d7a6449243f7817096971146b72f9d05c11fa724179e93737840080d75d8	REMOVE_NONWIRE_ROW	DIRECTION_CROSS_PRODUCT_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2337	b6bc6ee3477cea0b560a6b7818d7eafea903c715203b469e93696918731f316a	Community_ReplyPenpalLetterVital	R	6	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x34))+0x14))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	N/A	N/A	N/A	N/A	N/A	WRITER_SITE_NOT_READER	POOL_638690	0x00644C10	0x00644D51	78fcc7ddb3cca5009ff13cac567977efaef2825c20e260c6ea3fe61f4954ee83	0x002440DE	IMAGE
c65df57460b97d47c80058126666a968c8f14a991150976049da617ca350ec66	CHANGED	RESOLVE_FIXED_VTABLE_SUBCALL	PF_SERIALIZER_FIELDS.tsv	2338	f1e4a0cb690c59dde7d530fc0590beff9677a46cfefa40b29e66cb8589fa3144	Community_ReplyPenpalLetterVital	W	8	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x34))+0x14))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	8	SUBCALL:0x00637FC0	DEREF(+0x34)	N/A	+0x34!=NULL	WRITER_MEMBER_FIXED_POOL_SUBCALL	POOL_638690	0x00644C10	0x00644D51	78fcc7ddb3cca5009ff13cac567977efaef2825c20e260c6ea3fe61f4954ee83	0x002440DE	IMAGE
d8067f5e46b0f9743a3b0ab6d8dc5eb65037c5009e7c22011b7a25ee69d6416d	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2341	616f6ccd9855921dfb1d751cfe23672686ea5889b3001f46e9dfede987a1d0a6	Community_ReplyPenpalLetterVital	R	9	CALL_UNCLASSIFIED:0x00638690	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_NO_STREAM_ALIAS	POOL_638690	0x00644C10	0x00644D51	78fcc7ddb3cca5009ff13cac567977efaef2825c20e260c6ea3fe61f4954ee83	0x00244113	IMAGE
e87d3c6162e7543da4befddf99d4df99f9b9b032d7b760066ee018317aa1a6f5	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2342	aeed91b307d7d7218a340e6ff3262fffc52fbde75b0129fc801d68d64fe1b41a	Community_ReplyPenpalLetterVital	W	9	CALL_UNCLASSIFIED:0x00638690	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_NO_STREAM_ALIAS	POOL_638690	0x00644C10	0x00644D51	78fcc7ddb3cca5009ff13cac567977efaef2825c20e260c6ea3fe61f4954ee83	0x00244113	IMAGE
bbd7ccd9f1bf80bf2ffcc4fe5865f15b2b424ea177f89e8b86a8f78753142d74	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2343	132e268787cfcd74cbd69e4af183e605397246028f04f7ba41724c9c6be85b65	Community_ReplyPenpalLetterVital	R	10	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_POOL_DESTRUCTOR_FULL_CFG_NONWIRE	POOL_638690	0x00644C10	0x00644D51	78fcc7ddb3cca5009ff13cac567977efaef2825c20e260c6ea3fe61f4954ee83	0x00244125	IMAGE
47536e64f185078f7eebb4b5044db236493b7224754253b9b884276a9c4511e4	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2344	a798f43040cc9b44c711881c35d9dfac23315b36cfffbb868b3b2a22e68091ac	Community_ReplyPenpalLetterVital	W	10	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_POOL_DESTRUCTOR_FULL_CFG_NONWIRE	POOL_638690	0x00644C10	0x00644D51	78fcc7ddb3cca5009ff13cac567977efaef2825c20e260c6ea3fe61f4954ee83	0x00244125	IMAGE
9d063590a7d3297d3e4e58cb33d297620410ad0223a5c645a2fabe868f38e547	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2345	591825cb8dccb67c135efad3ee0a140fcccb7e4761aaaf091a9baacfda967ef8	Community_ReplyPenpalLetterVital	R	11	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_NEW_OBJECT_REFCOUNT_INCREMENT_NONWIRE	POOL_638690	0x00644C10	0x00644D51	78fcc7ddb3cca5009ff13cac567977efaef2825c20e260c6ea3fe61f4954ee83	0x00244133	IMAGE
d09e3a3b152083335ceb60c13d91ca85ca35f36c2126e44b2cecb69ac83222cb	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2346	bd65af4e4921cb092b4823dc4c7a30338d0bbe9fcab991051910b0755b6a5f47	Community_ReplyPenpalLetterVital	W	11	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_NEW_OBJECT_REFCOUNT_INCREMENT_NONWIRE	POOL_638690	0x00644C10	0x00644D51	78fcc7ddb3cca5009ff13cac567977efaef2825c20e260c6ea3fe61f4954ee83	0x00244133	IMAGE
005e05140c4b3140174e8c619eeef53c54bc5385e78799428186815a4029daeb	CHANGED	RESOLVE_FIXED_VTABLE_SUBCALL	PF_SERIALIZER_FIELDS.tsv	2347	0f8c70c5c883be97e5ff23dafaaaf9128d465b1a68f04f4da3c4d53563c1067b	Community_ReplyPenpalLetterVital	R	12	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x34))+0x14))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	12	SUBCALL:0x00637FC0	DEREF(+0x34)	N/A	DECODED_PRESENCE_FLAG!=0	READER_HELPER_RESULT_FIXED_POOL_SUBCALL	POOL_638690	0x00644C10	0x00644D51	78fcc7ddb3cca5009ff13cac567977efaef2825c20e260c6ea3fe61f4954ee83	0x00244149	IMAGE
ecd60e9a7e80ca96821dfcfd89895f3ab00bbfb48d2264c335a5c82673c1a877	REMOVE_NONWIRE_ROW	DIRECTION_CROSS_PRODUCT_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2348	10b147f91964ba738391e50b99da588e1d99bc89940da74165a04ca4857b362a	Community_ReplyPenpalLetterVital	W	12	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x34))+0x14))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	N/A	N/A	N/A	N/A	N/A	READER_SITE_NOT_WRITER	POOL_638690	0x00644C10	0x00644D51	78fcc7ddb3cca5009ff13cac567977efaef2825c20e260c6ea3fe61f4954ee83	0x00244149	IMAGE
0b72e2f61fa058c4ae6ef256e57409895a5504af8ba8f6b6e821865e460a35aa	REMOVE_NONWIRE_ROW	DIRECTION_CROSS_PRODUCT_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2189	d65efecb164f0e19c44c7c878469a23f1872d8e633b33b082e0d0e14516973f6	Community_RequestSoulMateMatchVital	R	2	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x2C))+0x14))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	N/A	N/A	N/A	N/A	N/A	WRITER_SITE_NOT_READER	POOL_638690	0x00644A50	0x00644B29	c90a027c309ab7e20f0f9b63840ef4149774ccccb9ac2aff7d43e3ef1150f1ca	0x00243EB6	IMAGE
e49c8c7ff4370526255ecc43ecdef91bee2b629e983c2b3439b3eacb4d47cb0c	CHANGED	RESOLVE_FIXED_VTABLE_SUBCALL	PF_SERIALIZER_FIELDS.tsv	2190	fb206bb3db20185684a015f0c8b28f78a04a59e84d815ddd62896a238aeb0698	Community_RequestSoulMateMatchVital	W	4	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x2C))+0x14))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	4	SUBCALL:0x00637FC0	DEREF(+0x2C)	N/A	+0x2C!=NULL	WRITER_MEMBER_FIXED_POOL_SUBCALL	POOL_638690	0x00644A50	0x00644B29	c90a027c309ab7e20f0f9b63840ef4149774ccccb9ac2aff7d43e3ef1150f1ca	0x00243EB6	IMAGE
ef7e146b416f2a1d8f30360cb14f468ab32fc79256a455c64c91cb64d943be6c	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2193	86ccaa119a4e9705404aa8294d723f31c0db3cfc3eb6df5514e7aa39e7c5ec9b	Community_RequestSoulMateMatchVital	R	5	CALL_UNCLASSIFIED:0x00638690	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_NO_STREAM_ALIAS	POOL_638690	0x00644A50	0x00644B29	c90a027c309ab7e20f0f9b63840ef4149774ccccb9ac2aff7d43e3ef1150f1ca	0x00243EEB	IMAGE
54292b1e049586d95bcb886a3e5cb9064c4c464552cc6182fdffabc6aecc97e7	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2194	23b668fe81409d4b4d81e1f7cb97141bf8b3ad2718802afec77b963ae0986ba7	Community_RequestSoulMateMatchVital	W	5	CALL_UNCLASSIFIED:0x00638690	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_NO_STREAM_ALIAS	POOL_638690	0x00644A50	0x00644B29	c90a027c309ab7e20f0f9b63840ef4149774ccccb9ac2aff7d43e3ef1150f1ca	0x00243EEB	IMAGE
f980bfeca836edc5f157c5bb02a1b3403ac4bd234d2a2b1dc53a2eab64b32868	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2195	80e0685a31812523e236285e210842e4ff1812a5a3bb8b7058c9e132a0e4a299	Community_RequestSoulMateMatchVital	R	6	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_POOL_DESTRUCTOR_FULL_CFG_NONWIRE	POOL_638690	0x00644A50	0x00644B29	c90a027c309ab7e20f0f9b63840ef4149774ccccb9ac2aff7d43e3ef1150f1ca	0x00243EFD	IMAGE
5dca799a01a66512e93c560e7de5e1ec5c530649674b2b015ba86b99e4cee26a	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	2196	a8250afe1227d41c3d36d563026c0c5fdb1c957d687e594aa4865805e3322814	Community_RequestSoulMateMatchVital	W	6	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_POOL_DESTRUCTOR_FULL_CFG_NONWIRE	POOL_638690	0x00644A50	0x00644B29	c90a027c309ab7e20f0f9b63840ef4149774ccccb9ac2aff7d43e3ef1150f1ca	0x00243EFD	IMAGE
