delta_key	action	change_type	base_file	base_line	base_row_key	message	direction(W/R)	old_order	old_tag	old_field_offset	old_len	new_wire_order	new_tag	new_field_offset	new_len	new_gate_condition	resolution	evidence_ticket	evidence_span_start	evidence_span_end	evidence_span_sha256	evidence_file_off	source
95dcc753b85f4203a8f5aff4189fe034c61eb36721d2022d0b688727ce0897f7	REMOVE_NONWIRE_ROW	DIRECTION_CROSS_PRODUCT_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	5268	2c81af3dc04122a71fb2f80fd57cd68673ee80a9cd00db6f897c07d5ac691b6c	CollectionObj_UpdateCollectionObjBagVital	R	1	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x14))+0x34))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	N/A	N/A	N/A	N/A	N/A	WRITER_SITE_NOT_READER	POOL_46F4D0	0x006E1120	0x006E11C4	5f8071ac25254d83f9403fd96253ab2bfc22d7cf5c93a4e94d3f5e7be13ca226	0x002E055D	IMAGE
e1de95e09e47c0bfe572f55fc02ba894978e51cea2f98bf9a7ae90d587f67a99	CHANGED	RESOLVE_FIXED_VTABLE_PLUS_34_SUBCALL	PF_SERIALIZER_FIELDS.tsv	5269	aa2f50af0bbb6af7004d5ccd1ac66f361685eddabebc90e79e7c076040171eb3	CollectionObj_UpdateCollectionObjBagVital	W	2	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x14))+0x34))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	2	SUBCALL:0x0046F180	DEREF(+0x14)	N/A	+0x14!=NULL	WRITER_MEMBER_FIXED_POOL_SUBCALL	POOL_46F4D0	0x006E1120	0x006E11C4	5f8071ac25254d83f9403fd96253ab2bfc22d7cf5c93a4e94d3f5e7be13ca226	0x002E055D	IMAGE
a55f410b737ae3342dc3f85cdcd73130a331929f35abfe27739747c12b57d2c4	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	5271	19f33569c10943bd6ef4b4dfaf983cce6ef6b1891630f4debab61da289a58dda	CollectionObj_UpdateCollectionObjBagVital	R	3	CALL_UNCLASSIFIED:0x0046F4D0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_FIXED_VTABLE_NO_STREAM_ALIAS	POOL_46F4D0	0x006E1120	0x006E11C4	5f8071ac25254d83f9403fd96253ab2bfc22d7cf5c93a4e94d3f5e7be13ca226	0x002E0588	IMAGE
130abf4450049f363a003c45e34e1b24f27d38deb0e756fb347928c63d7da2bb	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	5272	d130877b851a31f742de33fafdb7e3b7df7f65fe62b48569fed67d16425ccaf2	CollectionObj_UpdateCollectionObjBagVital	W	3	CALL_UNCLASSIFIED:0x0046F4D0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_FIXED_VTABLE_NO_STREAM_ALIAS	POOL_46F4D0	0x006E1120	0x006E11C4	5f8071ac25254d83f9403fd96253ab2bfc22d7cf5c93a4e94d3f5e7be13ca226	0x002E0588	IMAGE
19b8ddeb79165684bb66d5d424ac63dcb70f28c69f048fd21a6ed82cd4ea9ff5	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	5273	f2860c485f6415e643b87260e9ec46176834fd63904fd8e6f8ce65ecf39811cc	CollectionObj_UpdateCollectionObjBagVital	R	4	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_POOL_REFCOUNT_DECREMENT_TEARDOWN_NONWIRE	POOL_46F4D0	0x006E1120	0x006E11C4	5f8071ac25254d83f9403fd96253ab2bfc22d7cf5c93a4e94d3f5e7be13ca226	0x002E059A	IMAGE
6929aa57b8e1d7422488dadfbfb01ced025abc4498e566177a565cb50a41c061	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	5274	315e1df4edcef8fd8b2fd1634ea7295f5565f4a6fcf5f256c90398ce2ee509fa	CollectionObj_UpdateCollectionObjBagVital	W	4	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_POOL_REFCOUNT_DECREMENT_TEARDOWN_NONWIRE	POOL_46F4D0	0x006E1120	0x006E11C4	5f8071ac25254d83f9403fd96253ab2bfc22d7cf5c93a4e94d3f5e7be13ca226	0x002E059A	IMAGE
1d12e04ef05db54369c8fa263ab8c23afbd41f7efb23f342a5729626b7d9c617	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	5275	f33e375e2f3cccb0fa0fe5f78fad080864b6bbfd178b1837214e71aa28b1c2d2	CollectionObj_UpdateCollectionObjBagVital	R	5	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_NEW_OBJECT_REFCOUNT_INCREMENT_NONWIRE	POOL_46F4D0	0x006E1120	0x006E11C4	5f8071ac25254d83f9403fd96253ab2bfc22d7cf5c93a4e94d3f5e7be13ca226	0x002E05A8	IMAGE
13d7e65b9ef2dfb955dffba9f505d475842680820a9a4cd6ab7eae226b3ee800	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	5276	c26b2a88e3bdd72fe659b19d7567a6232af71ebacebb6055c1ca91d93dafcee0	CollectionObj_UpdateCollectionObjBagVital	W	5	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_NEW_OBJECT_REFCOUNT_INCREMENT_NONWIRE	POOL_46F4D0	0x006E1120	0x006E11C4	5f8071ac25254d83f9403fd96253ab2bfc22d7cf5c93a4e94d3f5e7be13ca226	0x002E05A8	IMAGE
b622ab8db0f8d00ebaa01114b920f1dfcd7a6ddb8d256e7dc608d506f716ac07	CHANGED	RESOLVE_FIXED_VTABLE_PLUS_34_SUBCALL	PF_SERIALIZER_FIELDS.tsv	5277	e537556f4dc48a3e71aec48466ae513a2ce2d8bf7e1bfd4d113636eb52040fcb	CollectionObj_UpdateCollectionObjBagVital	R	6	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x14))+0x34))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	6	SUBCALL:0x0046F180	DEREF(+0x14)	N/A	DECODED_PRESENCE_FLAG!=0	READER_HELPER_RESULT_FIXED_POOL_SUBCALL	POOL_46F4D0	0x006E1120	0x006E11C4	5f8071ac25254d83f9403fd96253ab2bfc22d7cf5c93a4e94d3f5e7be13ca226	0x002E05BC	IMAGE
6867f5ce0f4dbe707cbfbeccb368f339be11ffb6eab353e47e2306f87c6a104b	REMOVE_NONWIRE_ROW	DIRECTION_CROSS_PRODUCT_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	5278	13321cf94217b610d1490a6170997cafa1aa7d1e4063cdfed715bbe0e1864cc0	CollectionObj_UpdateCollectionObjBagVital	W	6	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x14))+0x34))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	N/A	N/A	N/A	N/A	N/A	READER_SITE_NOT_WRITER	POOL_46F4D0	0x006E1120	0x006E11C4	5f8071ac25254d83f9403fd96253ab2bfc22d7cf5c93a4e94d3f5e7be13ca226	0x002E05BC	IMAGE
02bd6461e9c68de34f608e217bf2f6562a2c16a24695ee2e6cd2ad9e28834cd9	REMOVE_NONWIRE_ROW	DIRECTION_CROSS_PRODUCT_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4710	2c189946d63dd67fa896781a61266b0f12f28eb69b44acc96c94805f33f0dce0	ItemMallBagUpdate	R	1	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x14))+0x34))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	N/A	N/A	N/A	N/A	N/A	WRITER_SITE_NOT_READER	POOL_46F4D0	0x006B9C80	0x006B9D1D	2d5e2820834ad57bdf4e26ef71364cffb255bb99b709f9d2fb3682f3ad4e27ec	0x002B90BA	IMAGE
c1ba890d5652f3cc3b1f28a0fef8339bfb531f25af0f626ec09478d65ba16b7e	CHANGED	RESOLVE_FIXED_VTABLE_PLUS_34_SUBCALL	PF_SERIALIZER_FIELDS.tsv	4711	ae7bed993b696c9d0ac58b2fc11c000b98db6039b3e00571839341d4667f5ed5	ItemMallBagUpdate	W	2	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x14))+0x34))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	2	SUBCALL:0x0046F180	DEREF(+0x14)	N/A	+0x14!=NULL	WRITER_MEMBER_FIXED_POOL_SUBCALL	POOL_46F4D0	0x006B9C80	0x006B9D1D	2d5e2820834ad57bdf4e26ef71364cffb255bb99b709f9d2fb3682f3ad4e27ec	0x002B90BA	IMAGE
ba41d3b8e02e2b4d67cb65d0b3653343a2d70244e8bb3dad228317c33d955383	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4713	3b21a563c7109b5fd4fe13fffa3e7e70a7c2151b4252cbdf7919c8f313c975b2	ItemMallBagUpdate	R	3	CALL_UNCLASSIFIED:0x0046F4D0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_FIXED_VTABLE_NO_STREAM_ALIAS	POOL_46F4D0	0x006B9C80	0x006B9D1D	2d5e2820834ad57bdf4e26ef71364cffb255bb99b709f9d2fb3682f3ad4e27ec	0x002B90E5	IMAGE
b9b81cd002a2225bab3071368d9482b0f37281494a7e2ee363d7891df281eb2a	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4714	5587663cefe2104c6e55fd6a75775456f2d9ca4c9ccdd1c6e3339f7e0dfc1109	ItemMallBagUpdate	W	3	CALL_UNCLASSIFIED:0x0046F4D0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_FIXED_VTABLE_NO_STREAM_ALIAS	POOL_46F4D0	0x006B9C80	0x006B9D1D	2d5e2820834ad57bdf4e26ef71364cffb255bb99b709f9d2fb3682f3ad4e27ec	0x002B90E5	IMAGE
ff8804450300782cee7326297d2ce1825e616b1fbbed14a60b708ff63c5ab2a4	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4715	25f909f880a9414882b74404eaf404b42d98cf0bcdae851a16e0d4877462e753	ItemMallBagUpdate	R	4	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_POOL_REFCOUNT_DECREMENT_TEARDOWN_NONWIRE	POOL_46F4D0	0x006B9C80	0x006B9D1D	2d5e2820834ad57bdf4e26ef71364cffb255bb99b709f9d2fb3682f3ad4e27ec	0x002B90F7	IMAGE
419581dddbd7bb8848c08d798e3622809c2e15ccde394695be5a4573117584b2	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4716	b61a4e351fa602cd3be747fb9217e1a88a0e31a57500371c0367ba23d5f10470	ItemMallBagUpdate	W	4	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_POOL_REFCOUNT_DECREMENT_TEARDOWN_NONWIRE	POOL_46F4D0	0x006B9C80	0x006B9D1D	2d5e2820834ad57bdf4e26ef71364cffb255bb99b709f9d2fb3682f3ad4e27ec	0x002B90F7	IMAGE
5ddbfe196bacfbe1316fa14a2c0e58cb261a09cf32cfedfa39b7fd8ed0219b8b	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4717	30d2a1233bbbf490f1c637db0b4142e0eb9c377ab22af1d2f8ba775a02399ecd	ItemMallBagUpdate	R	5	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_NEW_OBJECT_REFCOUNT_INCREMENT_NONWIRE	POOL_46F4D0	0x006B9C80	0x006B9D1D	2d5e2820834ad57bdf4e26ef71364cffb255bb99b709f9d2fb3682f3ad4e27ec	0x002B9105	IMAGE
c12cc6b58eadafad544118aebc82f6c1352f1c2234483aaeff65bccafbc3c71f	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4718	85ed514db8cff6059323cc27dd4210da518f083d9dde77ed002effc83ea447bd	ItemMallBagUpdate	W	5	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_NEW_OBJECT_REFCOUNT_INCREMENT_NONWIRE	POOL_46F4D0	0x006B9C80	0x006B9D1D	2d5e2820834ad57bdf4e26ef71364cffb255bb99b709f9d2fb3682f3ad4e27ec	0x002B9105	IMAGE
82478e8b9b1bb3fa2a3e23eebee200236b24b5d52e289df72eb9fef8f3f296ee	CHANGED	RESOLVE_FIXED_VTABLE_PLUS_34_SUBCALL	PF_SERIALIZER_FIELDS.tsv	4719	c08eed43bf9f512e2779cb962de90ea742ec803a0f47ed7eeea8d3eedfae3358	ItemMallBagUpdate	R	6	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x14))+0x34))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	6	SUBCALL:0x0046F180	DEREF(+0x14)	N/A	DECODED_PRESENCE_FLAG!=0	READER_HELPER_RESULT_FIXED_POOL_SUBCALL	POOL_46F4D0	0x006B9C80	0x006B9D1D	2d5e2820834ad57bdf4e26ef71364cffb255bb99b709f9d2fb3682f3ad4e27ec	0x002B9115	IMAGE
3bbe3e2bd3c7238426d0007b7c34f37c4d61801d76e67140a5a59bb2d5fa03c7	REMOVE_NONWIRE_ROW	DIRECTION_CROSS_PRODUCT_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4720	ce6dd7251e46f289884692ebc525267a6a457e67a1abd07cde704cbd2c645001	ItemMallBagUpdate	W	6	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x14))+0x34))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	N/A	N/A	N/A	N/A	N/A	READER_SITE_NOT_WRITER	POOL_46F4D0	0x006B9C80	0x006B9D1D	2d5e2820834ad57bdf4e26ef71364cffb255bb99b709f9d2fb3682f3ad4e27ec	0x002B9115	IMAGE
471e64596a1145623ae48f009e12d0688d716e6daba6efaee404494c7fb91926	REMOVE_NONWIRE_ROW	DIRECTION_CROSS_PRODUCT_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4266	019c1178f7f18d7172362d3cc77039a6f806d23c547a6970aec9b2c01a629341	StorageResultVital	R	1	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x1C))+0x34))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	N/A	N/A	N/A	N/A	N/A	WRITER_SITE_NOT_READER	POOL_46F4D0	0x00699820	0x00699904	3e473b3e5a0e1ba60ca67a2ff8f2f2913e47fa2de3ccd91e5db923f8bc0b9c0b	0x00298C7C	IMAGE
5d40062f4d2240a17f7f471e9cb950264bf2d5b4b3df464dc19013b156b0c8a4	CHANGED	RESOLVE_FIXED_VTABLE_PLUS_34_SUBCALL	PF_SERIALIZER_FIELDS.tsv	4267	503510b910a4697992c77b239ae0456587104d2113c9e3a525f0e935017f82d1	StorageResultVital	W	4	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(OBJ+0x1C))+0x34))	UNKNOWN(indirect_call_not_proven_serializer_slot)	N/A	4	SUBCALL:0x0046F180	DEREF(+0x1C)	N/A	+0x1C!=NULL	WRITER_MEMBER_FIXED_POOL_SUBCALL	POOL_46F4D0	0x00699820	0x00699904	3e473b3e5a0e1ba60ca67a2ff8f2f2913e47fa2de3ccd91e5db923f8bc0b9c0b	0x00298C7C	IMAGE
24c6e10cfce01ded0c387965a55446b4501da9ba1171024c10b5cc1b16e15a09	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4271	e40eb188cbb81a7e1eb8b3105b1e67d8ef0f0992b56aebdf450e5628199ef36a	StorageResultVital	R	5	CALL_UNCLASSIFIED:0x0046F4D0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_FIXED_VTABLE_NO_STREAM_ALIAS	POOL_46F4D0	0x00699820	0x00699904	3e473b3e5a0e1ba60ca67a2ff8f2f2913e47fa2de3ccd91e5db923f8bc0b9c0b	0x00298CCC	IMAGE
0558c10543a9bad1de5b3e23762a6cabd25c5cfdf57a893f1b63d8dcc15b0bf8	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4272	92ad4eb9218066df0b93f3d603be21d7dc0b3d8f2027065c06217dc98e8dedde	StorageResultVital	W	5	CALL_UNCLASSIFIED:0x0046F4D0	UNKNOWN(direct_call_not_proven_serializer)	N/A	N/A	N/A	N/A	N/A	N/A	OBJECT_POOL_ACQUIRE_FIXED_VTABLE_NO_STREAM_ALIAS	POOL_46F4D0	0x00699820	0x00699904	3e473b3e5a0e1ba60ca67a2ff8f2f2913e47fa2de3ccd91e5db923f8bc0b9c0b	0x00298CCC	IMAGE
8e40b0d8d07debf34a2327b8e5a7afd730d8f59c9edc499dba0e59f1cb99cea2	REMOVE_NONWIRE_ROW	NONWIRE_LIFECYCLE_OR_POOL_ARTIFACT	PF_SERIALIZER_FIELDS.tsv	4273	e6fd92ef651acbb9319cfe56f6113192ca9b9f26090552d7f0a73a77cb6a2af2	StorageResultVital	R	6	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	N/A	N/A	N/A	N/A	N/A	N/A	FIXED_POOL_REFCOUNT_DECREMENT_TEARDOWN_NONWIRE	POOL_46F4D0	0x00699820	0x00699904	3e473b3e5a0e1ba60ca67a2ff8f2f2913e47fa2de3ccd91e5db923f8bc0b9c0b	0x00298CDE	IMAGE
