n_ID	s_NAME	s_ID_ICON	s_ID_MODEL_PARTS	n_ID_MODEL	n_ID_MAP	n_DROPMODEL_TYPE	s_MODEL_EFFECT	n_TAG_TRADE	n_QUALITY	n_ITEMLV	n_CONDITION_LV	n_CONDITION_GENDER	n_CONDITION_CLASS	n_CONDITION_CAMPS	n_CONDITION_SKILL	n_CONDITION_SKILLLV	n_ICONSLOT	n_EQUIPSLOT	n_EQUIPTYPE	n_EQUIPTYPE_EFFECT	n_TAG_LOOT	s_TAG_EXTRA	n_ID_USAGE	n_CD	n_PRICE_BUY	n_PRICE_VENDER	n_QUATITY_STACK	s_ITEM_EXIST	n_ID_BUFF	s_EQUIPFX	s_VARYDATA	n_BROADCAST	n_BROADCAST_QUANTITY	n_AVATAR_ADMIX	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
406	劣質護鎚	ICON_SSTICK_002_000	SSTICK	2	0	1		10	1	1	1	0	0	0	0	0	8	8	2	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
407	5級戰備護鎚	ICON_SSTICK_002_000	SSTICK	2	0	1		10	1	5	5	0	0	0	0	0	8	8	2	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
408	藍星天使	ICON_SSTICK_004_002	SSTICK	4	2	1		20	4	100	100	0	0	0	0	0	8	8	2	0	16448		0	0	600	150	1	1;300	0		26	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
410	15級戰備護鎚	ICON_SSTICK_002_000	SSTICK	2	0	1		10	1	15	15	0	0	0	0	0	8	8	2	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
411	25級戰備護鎚	ICON_SSTICK_002_000	SSTICK	2	0	1		10	1	25	25	0	0	0	0	0	8	8	2	0	4168		0	0	20	2	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
412	35級戰備赤鎚	ICON_SSTICK_002_001	SSTICK	2	1	1		10	1	35	35	0	0	0	0	0	8	8	2	0	4168		0	0	30	3	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
421	40級戰備赤鎚	ICON_SSTICK_002_001	SSTICK	2	1	1		10	2	40	40	0	0	0	0	0	8	8	2	0	4168		0	0	80	20	1		0		43	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
422	鈍角鎚	ICON_SSTICK_000_001	SSTICK	0	1	1		0	0	0	0	0	0	0	0	0	8	8	2	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
423	紅葉之鎚	ICON_SSTICK_000_003	SSTICK	0	3	1		0	0	0	0	0	0	0	0	0	8	8	2	0	4168		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
424	堅石激鎚	ICON_SSTICK_001_001	SSTICK	1	1	1		0	0	0	0	0	0	0	0	0	8	8	2	0	4168		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
425	破軍碎星	ICON_SSTICK_003_002	SSTICK	3	2	1		23	4	100	1	0	0	0	0	0	8	8	2	0	16960		0	0	600	150	1	1;1800	8204		45	0	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
601	護盾	ICON_SHIELD_001_000	SHIELD	1	0	1		0	0	0	0	0	0	0	0	0	16	16	4	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
602	赤盾	ICON_SHIELD_001_001	SHIELD	1	1	1		0	0	0	0	0	0	0	0	0	16	16	4	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
603	月光	ICON_SHIELD_003_004	SHIELD	3	4	1		0	0	0	0	0	0	0	0	0	16	16	4	0	4168		0	0	10	1	1		15214		71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
604	獅冥護	ICON_SHIELD_003_002	SHIELD	3	2	1		0	0	0	0	0	0	0	0	0	16	16	4	0	4168		0	0	10	1	1		15221		71	0	0	0	1.10.0000	1.07.0000	1.07.0000	1.07.0000
605	赤色守護	ICON_SHIELD_003_000	SHIELD	3	0	1		0	0	0	0	0	0	0	0	0	16	16	4	0	4168		0	0	10	1	1		15215		71	0	0	0	1.10.0000	1.07.0000	1.07.0000	1.07.0000
606	劣質護盾	ICON_SHIELD_001_000	SHIELD	1	0	1		10	1	1	1	0	0	0	0	0	16	16	4	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
607	5級戰備護盾	ICON_SHIELD_001_000	SHIELD	1	0	1		10	1	5	5	0	0	0	0	0	16	16	4	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
608	守護天使	ICON_SHIELD_004_002	SHIELD	4	2	1		20	4	100	100	0	0	0	0	0	16	16	4	0	16448		0	0	600	150	1	1;300	0		26	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
610	15級戰備護盾	ICON_SHIELD_001_000	SHIELD	1	0	1		10	1	15	15	0	0	0	0	0	16	16	4	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
611	25級戰備護盾	ICON_SHIELD_001_000	SHIELD	1	0	1		10	1	25	25	0	0	0	0	0	16	16	4	0	4168		0	0	20	2	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
612	35級戰備赤盾	ICON_SHIELD_001_001	SHIELD	1	1	1		10	1	35	35	0	0	0	0	0	16	16	4	0	4168		0	0	30	3	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
621	40級戰備赤盾	ICON_SHIELD_001_001	SHIELD	1	1	1		10	2	40	40	0	0	0	0	0	16	16	4	0	4168		0	0	80	20	1		0		43	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
622	鈍角盾	ICON_SHIELD_000_001	SHIELD	0	1	1		0	0	0	0	0	0	0	0	0	16	16	4	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
623	紅葉之盾	ICON_SHIELD_000_003	SHIELD	0	3	1		0	0	0	0	0	0	0	0	0	16	16	4	0	4168		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
624	堅石激盾	ICON_SHIELD_002_001	SHIELD	2	1	1	2;2	0	0	0	0	0	0	0	0	0	16	16	4	0	4168		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
625	黑獅壁壘	ICON_SHIELD_003_003	SHIELD	3	3	1		23	4	100	1	0	0	0	0	0	16	16	4	0	16960		0	0	600	150	1	1;1800	8205		45	0	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
801	青空石	ICON_SKULL_000_000	SKULL	0	0	1		0	0	0	0	0	0	0	0	0	8	24	8	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
802	山浮石	ICON_SKULL_000_001	SKULL	0	1	1		0	0	0	0	0	0	0	0	0	8	24	8	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
803	牛王髏	ICON_SKULL_002_000	SKULL	2	0	1	2;2	0	0	0	0	0	0	0	0	0	8	24	8	0	4168		0	0	10	1	1		15211	2;W_SKULL_002_000	71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
804	烈焰紫晶	ICON_SKULL_002_002	SKULL	2	2	1	2;2	0	0	0	0	0	0	0	0	0	8	24	8	0	4168		0	0	10	1	1		15218	2;W_SKULL_002_002	71	0	0	0	1.10.0000	1.07.0000	1.07.0000	1.07.0000
805	冥王凝視	ICON_SKULL_002_006	SKULL	2	6	1	2;2	0	0	0	0	0	0	0	0	0	8	24	8	0	4168		0	0	10	1	1		15212	2;W_SKULL_002_006	71	0	0	0	1.10.0000	1.07.0000	1.07.0000	1.07.0000
806	劣質青空石	ICON_SKULL_000_000	SKULL	0	0	1		10	1	1	1	0	0	0	0	0	8	24	8	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
807	5級戰備青空石	ICON_SKULL_000_000	SKULL	0	0	1		10	1	5	5	0	0	0	0	0	8	24	8	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
808	黃金骷髏	ICON_SKULL_002_005	SKULL	2	5	1		20	4	100	100	0	0	0	0	0	8	24	8	0	16448		0	0	600	150	1	1;300	0		26	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
810	15級戰備青空石	ICON_SKULL_000_000	SKULL	0	0	1		10	1	15	15	0	0	0	0	0	8	24	8	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
811	25級戰備青空石	ICON_SKULL_000_000	SKULL	0	0	1		10	1	25	25	0	0	0	0	0	8	24	8	0	4168		0	0	20	2	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
812	35級戰備山浮石	ICON_SKULL_000_001	SKULL	0	1	1		10	1	35	35	0	0	0	0	0	8	24	8	0	4168		0	0	30	3	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
821	40級戰備山浮石	ICON_SKULL_000_001	SKULL	0	1	1		10	2	40	40	0	0	0	0	0	8	24	8	0	4168		0	0	80	20	1		0		43	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
822	地馬時計	ICON_SKULL_001_001	SKULL	1	1	1		0	0	0	0	0	0	0	0	0	8	24	8	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
823	清晨之墬	ICON_SKULL_001_005	SKULL	1	5	1		0	0	0	0	0	0	0	0	0	8	24	8	0	4168		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
824	誠心祈禱	ICON_SKULL_004_003	SKULL	4	3	1		0	0	0	0	0	0	0	0	0	8	24	8	0	4168		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
825	妖言顱骨	ICON_SKULL_002_006	SKULL	2	6	1	2;2	23	4	100	1	0	0	0	0	0	8	24	8	0	16960		0	0	600	150	1	1;1800	8203	2;W_SKULL_002_006	45	0	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
1001	拳槍	ICON_FIREARM_003_000	FIREARM	3	0	1		0	0	0	0	0	0	0	0	0	8	24	16	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1002	勁槍	ICON_FIREARM_003_001	FIREARM	3	1	1		0	0	0	0	0	0	0	0	0	8	24	16	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1003	古力獅	ICON_FIREARM_004_005	FIREARM	4	5	1		0	0	0	0	0	0	0	0	0	8	24	16	0	4168		0	0	10	1	1		15211	1;W_FIREARM_004_005	71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1004	靛藍炮	ICON_FIREARM_004_000	FIREARM	4	0	1		0	0	0	0	0	0	0	0	0	8	24	16	0	4168		0	0	10	1	1		15217	1;W_FIREARM_004_000	71	0	0	0	1.10.0000	1.07.0000	1.07.0000	1.07.0000
1005	激戰雙龍	ICON_FIREARM_004_002	FIREARM	4	2	1		0	0	0	0	0	0	0	0	0	8	24	16	0	4168		0	0	10	1	1		15212	1;W_FIREARM_004_002	71	0	0	0	1.10.0000	1.07.0000	1.07.0000	1.07.0000
1006	劣質拳槍	ICON_FIREARM_003_000	FIREARM	3	0	1		10	1	1	1	0	0	0	0	0	8	24	16	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1007	5級戰備拳槍	ICON_FIREARM_003_000	FIREARM	3	0	1		10	1	5	5	0	0	0	0	0	8	24	16	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1008	繽紛甜筒	ICON_FIREARM_004_004	FIREARM	4	4	1		20	4	100	100	0	0	0	0	0	8	24	16	0	16448		0	0	600	150	1	1;300	0		26	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1010	15級戰備拳槍	ICON_FIREARM_003_000	FIREARM	3	0	1		10	1	15	15	0	0	0	0	0	8	24	16	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1011	25級戰備拳槍	ICON_FIREARM_003_000	FIREARM	3	0	1		10	1	25	25	0	0	0	0	0	8	24	16	0	4168		0	0	20	2	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1012	35級戰備勁槍	ICON_FIREARM_003_001	FIREARM	3	1	1		10	1	35	35	0	0	0	0	0	8	24	16	0	4168		0	0	30	3	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1021	40級戰備勁槍	ICON_FIREARM_003_001	FIREARM	3	1	1		10	2	40	40	0	0	0	0	0	8	24	16	0	4168		0	0	80	20	1		0		43	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1022	海賊短管	ICON_FIREARM_000_000	FIREARM	0	0	1		0	0	0	0	0	0	0	0	0	8	24	16	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1023	暴動短管	ICON_FIREARM_000_001	FIREARM	0	1	1		0	0	0	0	0	0	0	0	0	8	24	16	0	4168		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
1024	暴風細槍	ICON_FIREARM_001_000	FIREARM	1	0	1		0	0	0	0	0	0	0	0	0	8	24	16	0	4168		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
1025	破龍爆銃	ICON_FIREARM_004_002	FIREARM	4	2	1		23	4	100	1	0	0	0	0	0	8	24	16	0	16960		0	0	600	150	1	1;1800	8202	1;W_FIREARM_004_002	45	0	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
1201	木羽杖	ICON_LSTICK_001_000	LSTICK	1	0	1		0	0	0	0	0	0	0	0	0	8	24	64	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1202	蒼羽杖	ICON_LSTICK_001_001	LSTICK	1	1	1		0	0	0	0	0	0	0	0	0	8	24	64	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1203	玫瑰	ICON_LSTICK_004_002	LSTICK	4	2	1	2;2	0	0	0	0	0	0	0	0	0	8	24	64	0	4168		0	0	10	1	1		15211	2;W_LSTICK_004_002SP	71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1204	森林樂章	ICON_LSTICK_004_004	LSTICK	4	4	1	2;2	0	0	0	0	0	0	0	0	0	8	24	64	0	4168		0	0	10	1	1		15218	2;W_LSTICK_004_004SP	71	0	0	0	1.10.0000	1.07.0000	1.07.0000	1.07.0000
1205	惡魔副本	ICON_LSTICK_004_000	LSTICK	4	0	1	2;2	0	0	0	0	0	0	0	0	0	8	24	64	0	4168		0	0	10	1	1		15212	2;W_LSTICK_004_000SP	71	0	0	0	1.10.0000	1.07.0000	1.07.0000	1.07.0000
1206	劣質木羽杖	ICON_LSTICK_001_000	LSTICK	1	0	1		10	1	1	1	0	0	0	0	0	8	24	64	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1207	5級戰備木羽杖	ICON_LSTICK_001_000	LSTICK	1	0	1		10	1	5	5	0	0	0	0	0	8	24	64	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1208	微笑假面	ICON_LSTICK_003_003	LSTICK	3	3	1		20	4	100	100	0	0	0	0	0	8	24	64	0	16448		0	0	600	150	1	1;300	0	1;W_LSTICK_003_003	26	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1210	15級戰備木羽杖	ICON_LSTICK_001_000	LSTICK	1	0	1		10	1	15	15	0	0	0	0	0	8	24	64	0	4168		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1211	25級戰備木羽杖	ICON_LSTICK_001_000	LSTICK	1	0	1		10	1	25	25	0	0	0	0	0	8	24	64	0	4168		0	0	20	2	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1212	35級戰備蒼羽杖	ICON_LSTICK_001_001	LSTICK	1	1	1		10	1	35	35	0	0	0	0	0	8	24	64	0	4168		0	0	30	3	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1221	40級戰備蒼羽杖	ICON_LSTICK_001_001	LSTICK	1	1	1		10	2	40	40	0	0	0	0	0	8	24	64	0	4168		0	0	80	20	1		0		43	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1222	青燐幽光	ICON_LSTICK_000_004	LSTICK	0	4	1		0	0	0	0	0	0	0	0	0	8	24	64	0	4168		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1223	晨曦初陽	ICON_LSTICK_000_000	LSTICK	0	0	1		0	0	0	0	0	0	0	0	0	8	24	64	0	4168		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
1224	夢幻海馬	ICON_LSTICK_002_005	LSTICK	2	5	1		0	0	0	0	0	0	0	0	0	8	24	64	0	4168		0	0	10	1	1		0	1;W_LSTICK_002_005		0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
1225	逆命鎮魂杖	ICON_LSTICK_004_001	LSTICK	4	1	1	2;2	23	4	100	1	0	0	0	0	0	8	24	64	0	16960		0	0	600	150	1	1;1800	8206	2;W_LSTICK_004_001SP	45	0	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
4001	流放頭飾	ICON_HT_015_000	HT	15	0	2		0	0	0	0	0	0	0	0	0	1	1	256	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4002	海洋頭飾	ICON_HT_015_003	HT	15	3	2		0	0	0	0	0	0	0	0	0	1	1	256	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4003	血色頭飾	ICON_HT_015_001	HT	15	1	2		0	0	0	0	0	0	0	0	0	1	1	256	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
